structure_type,structure_identifier,structure_name,action_type,location_code,country_code,indicator_code,indicator_name,measure_type1,measure_type2,INEQUALITY,observed_value,status,unit_of_measurement,unit_of_measurement_full,multiplier,Multiplier
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,HS_LEB,Life expectancy,L,Value,TOT,81.3,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,HS_LEB,Life expectancy,L,Value,TOT,78.9,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,HS_LEB,Life expectancy,L,Value,TOT,75.9,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,HS_LEB,Life expectancy,L,Value,TOT,80.6,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,HS_LEB,Life expectancy,L,Value,TOT,78.8,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,HS_LEB,Life expectancy,L,Value,TOT,82.9,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,HS_LEB,Life expectancy,L,Value,TOT,75.5,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,HS_LEB,Life expectancy,L,Value,TOT,73.2,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,HS_LEB,Life expectancy,L,Value,TOT,81.6,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ZAF,South Africa,HS_LEB,Life expectancy,L,Value,TOT,64.2,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,HS_LEB,Life expectancy,L,Value,TOT,81.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,HS_LEB,Life expectancy,L,Value,MN,80.9,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,HS_LEB,Life expectancy,L,Value,MN,79.7,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,HS_LEB,Life expectancy,L,Value,MN,79.8,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,HS_LEB,Life expectancy,L,Value,MN,80.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,HS_LEB,Life expectancy,L,Value,MN,76.4,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,HS_LEB,Life expectancy,L,Value,MN,79.5,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,HS_LEB,Life expectancy,L,Value,MN,79.3,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,HS_LEB,Life expectancy,L,Value,MN,79.9,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,HS_LEB,Life expectancy,L,Value,MN,79.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,HS_LEB,Life expectancy,L,Value,MN,79.2,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,HS_LEB,Life expectancy,L,Value,MN,73.1,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,HS_LEB,Life expectancy,L,Value,MN,81.7,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,HS_LEB,Life expectancy,L,Value,MN,80.8,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,HS_LEB,Life expectancy,L,Value,MN,81.4,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,HS_LEB,Life expectancy,L,Value,MN,81.4,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,HS_LEB,Life expectancy,L,Value,MN,80.3,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,HS_LEB,Life expectancy,L,Value,MN,80.2,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,HS_LEB,Life expectancy,L,Value,MN,72.2,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,HS_LEB,Life expectancy,L,Value,MN,80.6,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,HS_LEB,Life expectancy,L,Value,MN,80.3,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,HS_LEB,Life expectancy,L,Value,MN,81.3,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,HS_LEB,Life expectancy,L,Value,MN,74.1,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,HS_LEB,Life expectancy,L,Value,MN,78.7,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,HS_LEB,Life expectancy,L,Value,MN,74.3,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,HS_LEB,Life expectancy,L,Value,MN,81.1,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,HS_LEB,Life expectancy,L,Value,MN,81.5,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,HS_LEB,Life expectancy,L,Value,MN,82.1,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,HS_LEB,Life expectancy,L,Value,MN,75.9,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,HS_LEB,Life expectancy,L,Value,MN,79.4,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,HS_LEB,Life expectancy,L,Value,MN,76.3,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,HS_LEB,Life expectancy,L,Value,MN,72.2,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,HS_LEB,Life expectancy,L,Value,MN,77.9,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,HS_LEB,Life expectancy,L,Value,MN,74.5,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,HS_LEB,Life expectancy,L,Value,MN,81.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,HS_LEB,Life expectancy,L,Value,MN,70.9,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,HS_LEB,Life expectancy,L,Value,MN,68.2,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,HS_LEB,Life expectancy,L,Value,MN,78.7,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ZAF,South Africa,HS_LEB,Life expectancy,L,Value,MN,60.7,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,HS_LEB,Life expectancy,L,Value,MN,78.3,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,HS_LEB,Life expectancy,L,Value,WMN,85.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,HS_LEB,Life expectancy,L,Value,WMN,84.2,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,HS_LEB,Life expectancy,L,Value,WMN,84.3,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,HS_LEB,Life expectancy,L,Value,WMN,84.2,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,HS_LEB,Life expectancy,L,Value,WMN,82.2,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,HS_LEB,Life expectancy,L,Value,WMN,83.5,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,HS_LEB,Life expectancy,L,Value,WMN,84.8,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,HS_LEB,Life expectancy,L,Value,WMN,85.9,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,HS_LEB,Life expectancy,L,Value,WMN,83.7,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,HS_LEB,Life expectancy,L,Value,WMN,84.2,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,HS_LEB,Life expectancy,L,Value,WMN,79.7,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,HS_LEB,Life expectancy,L,Value,WMN,84.7,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,HS_LEB,Life expectancy,L,Value,WMN,84.7,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,HS_LEB,Life expectancy,L,Value,WMN,85.7,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,HS_LEB,Life expectancy,L,Value,WMN,87.5,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,HS_LEB,Life expectancy,L,Value,WMN,86.3,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,HS_LEB,Life expectancy,L,Value,WMN,85.2,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,HS_LEB,Life expectancy,L,Value,WMN,78.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,HS_LEB,Life expectancy,L,Value,WMN,83.7,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,HS_LEB,Life expectancy,L,Value,WMN,83.9,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,HS_LEB,Life expectancy,L,Value,WMN,84.7,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,HS_LEB,Life expectancy,L,Value,WMN,81.9,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,HS_LEB,Life expectancy,L,Value,WMN,84.8,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,HS_LEB,Life expectancy,L,Value,WMN,81.2,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,HS_LEB,Life expectancy,L,Value,WMN,86.7,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,HS_LEB,Life expectancy,L,Value,WMN,84.8,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,HS_LEB,Life expectancy,L,Value,WMN,85.8,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,HS_LEB,Life expectancy,L,Value,WMN,81.3,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,HS_LEB,Life expectancy,L,Value,WMN,83.1,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,HS_LEB,Life expectancy,L,Value,WMN,81.4,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,HS_LEB,Life expectancy,L,Value,WMN,79.6,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,HS_LEB,Life expectancy,L,Value,WMN,83.4,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,HS_LEB,Life expectancy,L,Value,WMN,83.0,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,HS_LEB,Life expectancy,L,Value,WMN,84.8,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,HS_LEB,Life expectancy,L,Value,WMN,80.1,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,HS_LEB,Life expectancy,L,Value,WMN,78.2,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,HS_LEB,Life expectancy,L,Value,WMN,84.5,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ZAF,South Africa,HS_LEB,Life expectancy,L,Value,WMN,67.7,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,HS_LEB,Life expectancy,L,Value,WMN,83.6,A,YR,Years,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,PS_REPH,Homicide rate,L,Value,WMN,0.7,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,PS_REPH,Homicide rate,L,Value,TOT,0.9,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,PS_REPH,Homicide rate,L,Value,TOT,0.5,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,PS_REPH,Homicide rate,L,Value,TOT,1.1,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,PS_REPH,Homicide rate,L,Value,TOT,1.2,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,PS_REPH,Homicide rate,L,Value,TOT,0.7,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,PS_REPH,Homicide rate,L,Value,TOT,0.5,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,PS_REPH,Homicide rate,L,Value,TOT,1.2,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,PS_REPH,Homicide rate,L,Value,TOT,0.4,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,PS_REPH,Homicide rate,L,Value,TOT,0.4,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,PS_REPH,Homicide rate,L,Value,TOT,1.0,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,PS_REPH,Homicide rate,L,Value,TOT,0.3,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,PS_REPH,Homicide rate,L,Value,TOT,0.5,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,PS_REPH,Homicide rate,L,Value,TOT,0.5,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,PS_REPH,Homicide rate,L,Value,TOT,0.2,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,PS_REPH,Homicide rate,L,Value,TOT,0.8,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,PS_REPH,Homicide rate,L,Value,TOT,0.2,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,PS_REPH,Homicide rate,L,Value,TOT,26.8,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,PS_REPH,Homicide rate,L,Value,TOT,0.6,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,PS_REPH,Homicide rate,L,Value,TOT,1.3,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,PS_REPH,Homicide rate,L,Value,TOT,0.6,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,PS_REPH,Homicide rate,L,Value,TOT,0.5,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,PS_REPH,Homicide rate,L,Value,TOT,0.7,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,PS_REPH,Homicide rate,L,Value,TOT,0.8,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,PS_REPH,Homicide rate,L,Value,TOT,0.7,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,PS_REPH,Homicide rate,L,Value,TOT,1.1,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,PS_REPH,Homicide rate,L,Value,TOT,0.3,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,PS_REPH,Homicide rate,L,Value,TOT,1.0,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,PS_REPH,Homicide rate,L,Value,TOT,0.2,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,PS_REPH,Homicide rate,L,Value,TOT,6.0,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,PS_REPH,Homicide rate,L,Value,TOT,19.0,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,PS_REPH,Homicide rate,L,Value,TOT,2.4,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,PS_REPH,Homicide rate,L,Value,TOT,1.9,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,PS_REPH,Homicide rate,L,Value,TOT,1.5,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,PS_REPH,Homicide rate,L,Value,TOT,3.7,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,PS_REPH,Homicide rate,L,Value,TOT,4.8,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,PS_REPH,Homicide rate,L,Value,TOT,0.4,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ZAF,South Africa,PS_REPH,Homicide rate,L,Value,TOT,13.7,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,PS_REPH,Homicide rate,L,Value,TOT,2.6,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,PS_REPH,Homicide rate,L,Value,MN,1.3,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,PS_REPH,Homicide rate,L,Value,MN,0.5,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,PS_REPH,Homicide rate,L,Value,MN,1.4,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,PS_REPH,Homicide rate,L,Value,MN,1.8,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,PS_REPH,Homicide rate,L,Value,MN,0.8,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,PS_REPH,Homicide rate,L,Value,MN,0.7,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,PS_REPH,Homicide rate,L,Value,MN,1.8,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,PS_REPH,Homicide rate,L,Value,MN,0.6,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,PS_REPH,Homicide rate,L,Value,MN,0.4,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,PS_REPH,Homicide rate,L,Value,MN,1.6,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,PS_REPH,Homicide rate,L,Value,MN,1.1,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,PS_REPH,Homicide rate,L,Value,MN,0.5,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,PS_REPH,Homicide rate,L,Value,MN,0.8,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,PS_REPH,Homicide rate,L,Value,MN,0.7,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,PS_REPH,Homicide rate,L,Value,MN,0.2,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,PS_REPH,Homicide rate,L,Value,MN,0.9,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,PS_REPH,Homicide rate,L,Value,MN,0.3,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,PS_REPH,Homicide rate,L,Value,MN,50.5,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,PS_REPH,Homicide rate,L,Value,MN,0.8,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,PS_REPH,Homicide rate,L,Value,MN,1.6,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,PS_REPH,Homicide rate,L,Value,MN,0.7,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,PS_REPH,Homicide rate,L,Value,MN,0.8,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,PS_REPH,Homicide rate,L,Value,MN,1.0,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,PS_REPH,Homicide rate,L,Value,MN,1.0,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,PS_REPH,Homicide rate,L,Value,MN,0.9,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,PS_REPH,Homicide rate,L,Value,MN,1.5,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,PS_REPH,Homicide rate,L,Value,MN,0.4,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,PS_REPH,Homicide rate,L,Value,MN,1.5,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,PS_REPH,Homicide rate,L,Value,MN,0.2,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,PS_REPH,Homicide rate,L,Value,MN,9.5,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,PS_REPH,Homicide rate,L,Value,MN,35.5,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,PS_REPH,Homicide rate,L,Value,MN,4.2,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,PS_REPH,Homicide rate,L,Value,MN,3.1,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,PS_REPH,Homicide rate,L,Value,MN,2.4,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,PS_REPH,Homicide rate,L,Value,MN,5.8,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,PS_REPH,Homicide rate,L,Value,MN,7.7,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,PS_REPH,Homicide rate,L,Value,MN,0.5,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ZAF,South Africa,PS_REPH,Homicide rate,L,Value,MN,24.7,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,PS_REPH,Homicide rate,L,Value,MN,4.4,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,PS_REPH,Homicide rate,L,Value,WMN,0.6,A,RATIO,Ratio,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,PS_REPH,Homicide rate,L,Value,WMN,0.5,A,RATIO,Ratio,0,Units
